experiment_information_key.keys,experiment_information_key.rt,comprehension_key.keys,comprehension_key.corr,comprehension_key.rt,comprehension_continue_key.keys,comprehension_questions_1.thisRepN,comprehension_questions_1.thisTrialN,comprehension_questions_1.thisN,comprehension_questions_1.thisIndex,comprehension_questions_1.ran,Question,Answer,CorrectResponse,CorrectAnswer,IncorrectAnswer,InfoRepeated,A vizsgálat feltételeibe (https://sites.google.com/view/magnesesrezonancia/vizsgálatok/online-vizsgálat) beleegyezem (igen/nem).,Az adatkezelési feltételeket (https://sites.google.com/view/magnesesrezonancia/vizsgálatok/online-vizsgálat) elfogadom (igen/nem).,Nem*,Kor*,Oktatás éve (oktatási intézményben eltöltött összes évek száma)*,date,expName,psychopyVersion,OS,frameRate,lab_key.keys,lab_key.rt,enc_instructions_1_key.keys,enc_instructions_1_key.rt,enc_instructions_2_key.keys,enc_instructions_2_key.rt,enc_instructions_3_key.keys,enc_instructions_3_key.rt,comprehension_questions_2.thisRepN,comprehension_questions_2.thisTrialN,comprehension_questions_2.thisN,comprehension_questions_2.thisIndex,comprehension_questions_2.ran,enc_fx_key.keys,enc_trial_key.keys,enc_practice_trials.thisRepN,enc_practice_trials.thisTrialN,enc_practice_trials.thisN,enc_practice_trials.thisIndex,enc_practice_trials.ran,Task,TrialType,StimType,Order,CurrentImage,CurrentX,CurrentY,Jitter,Section,enc_trial_key.rt,end_practice_key.keys,end_practice_key.rt,enc_trials.thisRepN,enc_trials.thisTrialN,enc_trials.thisN,enc_trials.thisIndex,enc_trials.ran,TrialIndex,ScannerRun,Delay,TripletMemberA,TripletMemberB,TripletMemberC,Xcoordinate,Ycoordinate,Xcoordinate_lure1,Ycoordinate_lure1,Xcoordinate_lure2,Ycoordinate_lure2,Xcoordinate_foil,Ycoordinate_foil,comprehension_enc_run.thisRepN,comprehension_enc_run.thisTrialN,comprehension_enc_run.thisN,comprehension_enc_run.thisIndex,comprehension_enc_run.ran,comprehension_continue_key.rt,enc_run_end_key.keys,enc_run_end_key.rt,enc_runs.thisRepN,enc_runs.thisTrialN,enc_runs.thisN,enc_runs.thisIndex,enc_runs.ran,inter_task_break_key.keys,inter_task_break_key.rt,rec_instructions_1_key.keys,rec_instructions_1_key.rt,rec_instructions_2_key.keys,rec_instructions_2_key.rt,rec_instructions_3_key.keys,rec_instructions_3_key.rt,rec_instructions_4_key.keys,rec_instructions_4_key.rt,comprehension_questions_3.thisRepN,comprehension_questions_3.thisTrialN,comprehension_questions_3.thisN,comprehension_questions_3.thisIndex,comprehension_questions_3.ran,demo_key.keys,demo_key.rt,demo_trials.thisRepN,demo_trials.thisTrialN,demo_trials.thisN,demo_trials.thisIndex,demo_trials.ran,DemoImage,DemoX,DemoY,InPractice,DemoText,demo_end_key.keys,demo_end_key.rt,rec_fx_key.keys,rec_trial_key.keys,rec_trial_key.rt,rec_practice_trials.thisRepN,rec_practice_trials.thisTrialN,rec_practice_trials.thisN,rec_practice_trials.thisIndex,rec_practice_trials.ran,BlockNr,Filler,rec_practice_blocks.thisRepN,rec_practice_blocks.thisTrialN,rec_practice_blocks.thisN,rec_practice_blocks.thisIndex,rec_practice_blocks.ran,rec_trials.thisRepN,rec_trials.thisTrialN,rec_trials.thisN,rec_trials.thisIndex,rec_trials.ran,EncodingTrialIndex,EncodingStimType,EncodingImage,EncodingXcoordinate,EncodingYcoordinate,rec_blocks.thisRepN,rec_blocks.thisTrialN,rec_blocks.thisN,rec_blocks.thisIndex,rec_blocks.ran,end_rec_run_key.keys,end_rec_run_key.rt,rec_runs.thisRepN,rec_runs.thisTrialN,rec_runs.thisN,rec_runs.thisIndex,rec_runs.ran,comprehension_end.thisRepN,comprehension_end.thisTrialN,comprehension_end.thisN,comprehension_end.thisIndex,comprehension_end.ran,end_experiment_key.keys,end_experiment_key.rt
,,,,,,,,,,,,,,,,,igen,igen,nő,22,15,2020-05-15_15h05.22.954,terkepesz_online,2020.1.0,Win32,60,,,,,,,,,,,,,,,,,,,,,,OBJ,TARGET,,stimuli/fractals/114b.jpg,212.1320344,-212.1320344,1000,,,,,,,,,,41,,,stimuli/fractals/114b.jpg,stimuli/fractals/114c.jpg,stimuli/fractals/114a.jpg,212.1320344,-212.1320344,0,-300,300,0,0,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,3.01288,,,,,,3,,,,,,,0,4,4,4,1,58,ERP,stimuli/fractals/114b.jpg,212.1320344,-212.1320344,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,igen,igen,nő,22,15,2020-05-15_15h05.22.954,terkepesz_online,2020.1.0,Win32,60,,,,,,,,,,,,,,,,,,,,,,OBJ,LURE,,stimuli/fractals/28b.jpg,-212.1320344,-212.1320344,3000,,,,,,,,,,42,,,stimuli/fractals/28a.jpg,stimuli/fractals/28c.jpg,stimuli/fractals/28b.jpg,-212.1320344,-212.1320344,-300,0,0,-300,212.1320344,212.1320344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1.394825,,,,,,3,,,,,,,0,5,5,5,1,44,OLP,stimuli/fractals/28a.jpg,-212.1320344,-212.1320344,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,igen,igen,nő,22,15,2020-05-15_15h05.22.954,terkepesz_online,2020.1.0,Win32,60,,,,,,,,,,,,,,,,,,,,,,OBJ,TARGET,,stimuli/fractals/45b.jpg,-212.1320344,212.1320344,1000,,,,,,,,,,43,,,stimuli/fractals/45b.jpg,stimuli/fractals/45a.jpg,stimuli/fractals/45c.jpg,-212.1320344,212.1320344,-300,0,0,300,300,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,1.381105,,,,,,3,,,,,,,0,6,6,6,1,101,LLP,stimuli/fractals/45b.jpg,-212.1320344,212.1320344,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,igen,igen,nő,22,15,2020-05-15_15h05.22.954,terkepesz_online,2020.1.0,Win32,60,,,,,,,,,,,,,,,,,,,,,,OBJ,TARGET,,stimuli/fractals/11b.jpg,300,0,5000,,,,,,,,,,44,,,stimuli/fractals/11b.jpg,stimuli/fractals/11a.jpg,stimuli/fractals/11c.jpg,300,0,212.1320344,212.1320344,212.1320344,-212.1320344,-212.1320344,-212.1320344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,1.541765,,,,,,3,,,,,,,0,7,7,7,1,71,ERP,stimuli/fractals/11b.jpg,300,0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,igen,igen,nő,22,15,2020-05-15_15h05.22.954,terkepesz_online,2020.1.0,Win32,60,,,,,,,,,,,,,,,,,,,,,,OBJ,TARGET,,stimuli/fractals/69b.jpg,-212.1320344,-212.1320344,1000,,,,,,,,,,45,,,stimuli/fractals/69b.jpg,stimuli/fractals/69c.jpg,stimuli/fractals/69a.jpg,-212.1320344,-212.1320344,-300,0,0,-300,212.1320344,212.1320344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,1.24009,,,,,,3,,,,,,,0,8,8,8,1,108,LLP,stimuli/fractals/69b.jpg,-212.1320344,-212.1320344,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,igen,igen,nő,22,15,2020-05-15_15h05.22.954,terkepesz_online,2020.1.0,Win32,60,,,,,,,,,,,,,,,,,,,,,,OBJ,TARGET,,stimuli/fractals/144a.jpg,0,300,3000,,,,,,,,,,46,,,stimuli/fractals/144a.jpg,stimuli/fractals/144c.jpg,stimuli/fractals/144b.jpg,0,300,212.1320344,212.1320344,-212.1320344,212.1320344,-212.1320344,-212.1320344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,1.58377,,,,,,3,,,,,,,0,9,9,9,1,117,LLP,stimuli/fractals/144a.jpg,0,300,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,igen,igen,nő,22,15,2020-05-15_15h05.22.954,terkepesz_online,2020.1.0,Win32,60,,,,,,,,,,,,,,,,,,,,,,OBJ,LURE,,stimuli/fractals/24a.jpg,-300,0,1000,,,,,,,,,,47,,,stimuli/fractals/24b.jpg,stimuli/fractals/24c.jpg,stimuli/fractals/24a.jpg,-300,0,-212.1320344,-212.1320344,-212.1320344,212.1320344,212.1320344,212.1320344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,0.854205,,,,,,3,,,,,,,0,10,10,10,1,53,OLP,stimuli/fractals/24b.jpg,-300,0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,igen,igen,nő,22,15,2020-05-15_15h05.22.954,terkepesz_online,2020.1.0,Win32,60,,,,,,,,,,,,,,,,,,,,,,OBJ,LURE,,stimuli/fractals/30c.jpg,300,0,1000,,,,,,,,,,48,,,stimuli/fractals/30b.jpg,stimuli/fractals/30a.jpg,stimuli/fractals/30c.jpg,300,0,212.1320344,212.1320344,212.1320344,-212.1320344,-212.1320344,-212.1320344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1.345895,,,,,,3,,,,,,,0,11,11,11,1,54,OLP,stimuli/fractals/30b.jpg,300,0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,igen,igen,nő,22,15,2020-05-15_15h05.22.954,terkepesz_online,2020.1.0,Win32,60,,,,,,,,,,,,,,,,,,,,,,OBJ,FOIL,,stimuli/fractals/87a.jpg,-212.1320344,-212.1320344,3000,,,,,,,,,,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,1.152995,,,,,,3,,,,,,,0,12,12,12,1,0,FOIL,nan,0,0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,igen,igen,nő,22,15,2020-05-15_15h05.22.954,terkepesz_online,2020.1.0,Win32,60,,,,,,,,,,,,,,,,,,,,,,OBJ,FOIL,,stimuli/fractals/112c.jpg,0,-300,2000,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1.37165,,,,,,3,,,,,,,0,13,13,13,1,0,FOIL,nan,0,0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,igen,igen,nő,22,15,2020-05-15_15h05.22.954,terkepesz_online,2020.1.0,Win32,60,,,,,,,,,,,,,,,,,,,,,,OBJ,LURE,,stimuli/fractals/50a.jpg,-300,0,3000,,,,,,,,,,51,,,stimuli/fractals/50c.jpg,stimuli/fractals/50b.jpg,stimuli/fractals/50a.jpg,-300,0,-212.1320344,212.1320344,-212.1320344,-212.1320344,300,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,0.853875,,,,,,3,,,,,,,0,14,14,14,1,79,ERP,stimuli/fractals/50c.jpg,-300,0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,igen,igen,nő,22,15,2020-05-15_15h05.22.954,terkepesz_online,2020.1.0,Win32,60,,,,,,,,,,,,,,,,,,,,,,OBJ,LURE,,stimuli/fractals/124c.jpg,212.1320344,212.1320344,1000,,,,,,,,,,52,,,stimuli/fractals/124a.jpg,stimuli/fractals/124b.jpg,stimuli/fractals/124c.jpg,212.1320344,212.1320344,0,300,300,0,-212.1320344,-212.1320344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,2.371895,,,,,,3,,,,,,,0,15,15,15,1,64,OLP,stimuli/fractals/124a.jpg,212.1320344,212.1320344,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,igen,igen,nő,22,15,2020-05-15_15h05.22.954,terkepesz_online,2020.1.0,Win32,60,,,,,,,,,,,,,,,,,,,,,,OBJ,LURE,,stimuli/fractals/115a.jpg,212.1320344,212.1320344,2000,,,,,,,,,,53,,,stimuli/fractals/115b.jpg,stimuli/fractals/115c.jpg,stimuli/fractals/115a.jpg,212.1320344,212.1320344,0,300,300,0,-212.1320344,-212.1320344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,2.11259,,,,,,3,,,,,,,0,16,16,16,1,91,ERP,stimuli/fractals/115b.jpg,212.1320344,212.1320344,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,igen,igen,nő,22,15,2020-05-15_15h05.22.954,terkepesz_online,2020.1.0,Win32,60,,,,,,,,,,,,,,,,,,,,,,OBJ,LURE,,stimuli/fractals/68c.jpg,212.1320344,212.1320344,3000,,,,,,,,,,54,,,stimuli/fractals/68b.jpg,stimuli/fractals/68a.jpg,stimuli/fractals/68c.jpg,212.1320344,212.1320344,0,300,300,0,0,-300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,1.48294,,,,,,3,,,,,,,0,17,17,17,1,65,OLP,stimuli/fractals/68b.jpg,212.1320344,212.1320344,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,igen,igen,nő,22,15,2020-05-15_15h05.22.954,terkepesz_online,2020.1.0,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,igen,igen,nő,22,15,2020-05-15_15h05.22.954,terkepesz_online,2020.1.0,Win32,60,,,,,,,,,,,,,,,,,,,,,,LOC,LURE,,stimuli/fractals/22c.jpg,-212.1320344,212.1320344,2000,,,,,,,,,,55,,,stimuli/fractals/22c.jpg,stimuli/fractals/22b.jpg,stimuli/fractals/22a.jpg,0,300,212.1320344,212.1320344,-212.1320344,212.1320344,0,-300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,2.367385,,,,,,4,,,,,,,0,0,0,0,1,118,LLP,stimuli/fractals/22c.jpg,0,300,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,igen,igen,nő,22,15,2020-05-15_15h05.22.954,terkepesz_online,2020.1.0,Win32,60,,,,,,,,,,,,,,,,,,,,,,LOC,LURE,,stimuli/fractals/17a.jpg,212.1320344,-212.1320344,4000,,,,,,,,,,56,,,stimuli/fractals/17a.jpg,stimuli/fractals/17b.jpg,stimuli/fractals/17c.jpg,300,0,212.1320344,212.1320344,212.1320344,-212.1320344,-300,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,1.573985,,,,,,4,,,,,,,0,1,1,1,1,68,OLP,stimuli/fractals/17a.jpg,300,0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,igen,igen,nő,22,15,2020-05-15_15h05.22.954,terkepesz_online,2020.1.0,Win32,60,,,,,,,,,,,,,,,,,,,,,,LOC,LURE,,stimuli/fractals/119a.jpg,212.1320344,-212.1320344,4000,,,,,,,,,,57,,,stimuli/fractals/119a.jpg,stimuli/fractals/119b.jpg,stimuli/fractals/119c.jpg,0,-300,-212.1320344,-212.1320344,212.1320344,-212.1320344,0,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,2.840615,,,,,,4,,,,,,,0,2,2,2,1,92,ERP,stimuli/fractals/119a.jpg,0,-300,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,igen,igen,nő,22,15,2020-05-15_15h05.22.954,terkepesz_online,2020.1.0,Win32,60,,,,,,,,,,,,,,,,,,,,,,LOC,FOIL,,stimuli/fractals/108c.jpg,0,-300,1000,,,,,,,,,,58,,,stimuli/fractals/108c.jpg,stimuli/fractals/108b.jpg,stimuli/fractals/108a.jpg,-212.1320344,212.1320344,0,300,-300,0,0,-300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,2.70792,,,,,,4,,,,,,,0,3,3,3,1,70,OLP,stimuli/fractals/108c.jpg,-212.1320344,212.1320344,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,igen,igen,nő,22,15,2020-05-15_15h05.22.954,terkepesz_online,2020.1.0,Win32,60,,,,,,,,,,,,,,,,,,,,,,LOC,FOIL,,stimuli/fractals/1b.jpg,212.1320344,212.1320344,5000,,,,,,,,,,59,,,stimuli/fractals/1b.jpg,stimuli/fractals/1c.jpg,stimuli/fractals/1a.jpg,0,-300,-212.1320344,-212.1320344,212.1320344,-212.1320344,212.1320344,212.1320344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,2.074145,,,,,,4,,,,,,,0,4,4,4,1,121,LLP,stimuli/fractals/1b.jpg,0,-300,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,igen,igen,nő,22,15,2020-05-15_15h05.22.954,terkepesz_online,2020.1.0,Win32,60,,,,,,,,,,,,,,,,,,,,,,LOC,LURE,,stimuli/fractals/60b.jpg,-212.1320344,-212.1320344,3000,,,,,,,,,,60,,,stimuli/fractals/60b.jpg,stimuli/fractals/60c.jpg,stimuli/fractals/60a.jpg,-300,0,-212.1320344,212.1320344,-212.1320344,-212.1320344,300,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,2.59061,,,,,,4,,,,,,,0,5,5,5,1,76,OLP,stimuli/fractals/60b.jpg,-300,0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,igen,igen,nő,22,15,2020-05-15_15h05.22.954,terkepesz_online,2020.1.0,Win32,60,,,,,,,,,,,,,,,,,,,,,,LOC,TARGET,,stimuli/fractals/96a.jpg,212.1320344,-212.1320344,1000,,,,,,,,,,61,,,stimuli/fractals/96a.jpg,stimuli/fractals/96c.jpg,stimuli/fractals/96b.jpg,212.1320344,-212.1320344,0,-300,300,0,-212.1320344,212.1320344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,1.35638,,,,,,4,,,,,,,0,6,6,6,1,130,LLP,stimuli/fractals/96a.jpg,212.1320344,-212.1320344,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,igen,igen,nő,22,15,2020-05-15_15h05.22.954,terkepesz_online,2020.1.0,Win32,60,,,,,,,,,,,,,,,,,,,,,,LOC,TARGET,,stimuli/fractals/29c.jpg,212.1320344,212.1320344,1000,,,,,,,,,,62,,,stimuli/fractals/29c.jpg,stimuli/fractals/29a.jpg,stimuli/fractals/29b.jpg,212.1320344,212.1320344,0,300,300,0,0,-300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,2.113475,,,,,,4,,,,,,,0,7,7,7,1,78,OLP,stimuli/fractals/29c.jpg,212.1320344,212.1320344,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,igen,igen,nő,22,15,2020-05-15_15h05.22.954,terkepesz_online,2020.1.0,Win32,60,,,,,,,,,,,,,,,,,,,,,,LOC,FOIL,,stimuli/fractals/47b.jpg,212.1320344,-212.1320344,1000,,,,,,,,,,63,,,stimuli/fractals/47b.jpg,stimuli/fractals/47c.jpg,stimuli/fractals/47a.jpg,-212.1320344,212.1320344,0,300,-300,0,212.1320344,-212.1320344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,2.10602,,,,,,4,,,,,,,0,8,8,8,1,131,LLP,stimuli/fractals/47b.jpg,-212.1320344,212.1320344,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,igen,igen,nő,22,15,2020-05-15_15h05.22.954,terkepesz_online,2020.1.0,Win32,60,,,,,,,,,,,,,,,,,,,,,,LOC,LURE,,stimuli/fractals/38c.jpg,-212.1320344,-212.1320344,1000,,,,,,,,,,64,,,stimuli/fractals/38c.jpg,stimuli/fractals/38b.jpg,stimuli/fractals/38a.jpg,0,-300,212.1320344,-212.1320344,-212.1320344,-212.1320344,-212.1320344,212.1320344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,1.328865,,,,,,4,,,,,,,0,9,9,9,1,86,OLP,stimuli/fractals/38c.jpg,0,-300,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,igen,igen,nő,22,15,2020-05-15_15h05.22.954,terkepesz_online,2020.1.0,Win32,60,,,,,,,,,,,,,,,,,,,,,,LOC,LURE,,stimuli/fractals/3a.jpg,212.1320344,-212.1320344,2000,,,,,,,,,,65,,,stimuli/fractals/3a.jpg,stimuli/fractals/3c.jpg,stimuli/fractals/3b.jpg,300,0,212.1320344,212.1320344,212.1320344,-212.1320344,-300,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,1.588105,,,,,,4,,,,,,,0,10,10,10,1,88,OLP,stimuli/fractals/3a.jpg,300,0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,igen,igen,nő,22,15,2020-05-15_15h05.22.954,terkepesz_online,2020.1.0,Win32,60,,,,,,,,,,,,,,,,,,,,,,LOC,TARGET,,stimuli/fractals/131a.jpg,0,300,1000,,,,,,,,,,66,,,stimuli/fractals/131a.jpg,stimuli/fractals/131b.jpg,stimuli/fractals/131c.jpg,0,300,-212.1320344,212.1320344,212.1320344,212.1320344,0,-300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1.141435,,,,,,4,,,,,,,0,11,11,11,1,93,OLP,stimuli/fractals/131a.jpg,0,300,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,igen,igen,nő,22,15,2020-05-15_15h05.22.954,terkepesz_online,2020.1.0,Win32,60,,,,,,,,,,,,,,,,,,,,,,LOC,LURE,,stimuli/fractals/34b.jpg,300,0,4000,,,,,,,,,,67,,,stimuli/fractals/34b.jpg,stimuli/fractals/34c.jpg,stimuli/fractals/34a.jpg,212.1320344,-212.1320344,0,-300,300,0,0,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,0,12,12,12,1,98,ERP,stimuli/fractals/34b.jpg,212.1320344,-212.1320344,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,igen,igen,nő,22,15,2020-05-15_15h05.22.954,terkepesz_online,2020.1.0,Win32,60,,,,,,,,,,,,,,,,,,,,,,LOC,LURE,,stimuli/fractals/81b.jpg,-212.1320344,-212.1320344,2000,,,,,,,,,,68,,,stimuli/fractals/81b.jpg,stimuli/fractals/81c.jpg,stimuli/fractals/81a.jpg,-300,0,-212.1320344,212.1320344,-212.1320344,-212.1320344,212.1320344,-212.1320344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,2.98982,,,,,,4,,,,,,,0,13,13,13,1,106,ERP,stimuli/fractals/81b.jpg,-300,0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,igen,igen,nő,22,15,2020-05-15_15h05.22.954,terkepesz_online,2020.1.0,Win32,60,,,,,,,,,,,,,,,,,,,,,,LOC,LURE,,stimuli/fractals/9a.jpg,212.1320344,-212.1320344,3000,,,,,,,,,,69,,,stimuli/fractals/9a.jpg,stimuli/fractals/9c.jpg,stimuli/fractals/9b.jpg,300,0,212.1320344,212.1320344,212.1320344,-212.1320344,-300,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,1.590355,,,,,,4,,,,,,,0,14,14,14,1,110,ERP,stimuli/fractals/9a.jpg,300,0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,igen,igen,nő,22,15,2020-05-15_15h05.22.954,terkepesz_online,2020.1.0,Win32,60,,,,,,,,,,,,,,,,,,,,,,LOC,TARGET,,stimuli/fractals/145c.jpg,0,-300,500,,,,,,,,,,70,,,stimuli/fractals/145c.jpg,stimuli/fractals/145a.jpg,stimuli/fractals/145b.jpg,0,-300,212.1320344,-212.1320344,-212.1320344,-212.1320344,0,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,1.475385,,,,,,4,,,,,,,0,15,15,15,1,107,OLP,stimuli/fractals/145c.jpg,0,-300,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,igen,igen,nő,22,15,2020-05-15_15h05.22.954,terkepesz_online,2020.1.0,Win32,60,,,,,,,,,,,,,,,,,,,,,,LOC,TARGET,,stimuli/fractals/130c.jpg,300,0,1000,,,,,,,,,,71,,,stimuli/fractals/130c.jpg,stimuli/fractals/130b.jpg,stimuli/fractals/130a.jpg,300,0,212.1320344,-212.1320344,212.1320344,212.1320344,-212.1320344,212.1320344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,2.80535,,,,,,4,,,,,,,0,16,16,16,1,138,LLP,stimuli/fractals/130c.jpg,300,0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,igen,igen,nő,22,15,2020-05-15_15h05.22.954,terkepesz_online,2020.1.0,Win32,60,,,,,,,,,,,,,,,,,,,,,,LOC,FOIL,,stimuli/fractals/76b.jpg,300,0,2000,,,,,,,,,,72,,,stimuli/fractals/76b.jpg,stimuli/fractals/76c.jpg,stimuli/fractals/76a.jpg,-300,0,-212.1320344,-212.1320344,-212.1320344,212.1320344,300,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,2.473395,,,,,,4,,,,,,,0,17,17,17,1,109,OLP,stimuli/fractals/76b.jpg,-300,0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,igen,igen,nő,22,15,2020-05-15_15h05.22.954,terkepesz_online,2020.1.0,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,14.62918,1,0,1,0,1,,,,,,,
,,,,,,,,,,,,,,,,,igen,igen,nő,22,15,2020-05-15_15h05.22.954,terkepesz_online,2020.1.0,Win32,60,,,,,,,,,,,,,,,,,,,,,,OBJ,LURE,,stimuli/fractals/20a.jpg,-212.1320344,212.1320344,1000,,,,,,,,,,73,,,stimuli/fractals/20b.jpg,stimuli/fractals/20c.jpg,stimuli/fractals/20a.jpg,-212.1320344,212.1320344,-300,0,0,300,300,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,2.415315,,,,,,5,,,,,,,0,0,0,0,1,128,OLP,stimuli/fractals/20b.jpg,-212.1320344,212.1320344,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,igen,igen,nő,22,15,2020-05-15_15h05.22.954,terkepesz_online,2020.1.0,Win32,60,,,,,,,,,,,,,,,,,,,,,,OBJ,FOIL,,stimuli/fractals/133c.jpg,0,-300,2000,,,,,,,,,,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1.398845,,,,,,5,,,,,,,0,1,1,1,1,0,FOIL,nan,0,0,,,,,,,,,,,,,,,,,,,
